condition_id,factor,description_variant,id,expected_route,semantic,surface_name,description,logp_match,logp_no_match,score,match_probability_binary,latency_sec,prompt_tokens,completion_tokens,sampled_token
semantic_name_normal,route_name,original,case_006,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.5,17.5,0.999999974890009,0.01841901800071355,295,1,1
semantic_name_normal,route_name,original,case_006,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-6.794906312279636e-06,-11.906256675720215,11.906249880813903,0.9999932519476056,0.018097061000844405,307,1,1
semantic_name_normal,route_name,original,case_007,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-6.033649444580078,-0.002399662509560585,-6.0312497820705175,0.0023967313911954784,0.017957136999939394,291,1,0
semantic_name_normal,route_name,original,case_007,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-13.750000953674316,-1.0728830375228426e-06,-13.749999880791279,1.0677029973235123e-06,0.018453142999533156,303,1,0
semantic_name_normal,route_name,original,case_008,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.171875,18.171875,0.9999999871750714,0.018032648999906087,283,1,1
semantic_name_normal,route_name,original,case_008,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.033100700937212e-05,-9.562570571899414,9.562500240892405,0.9999296881742672,0.017722743999911472,295,1,1
semantic_name_normal,route_name,original,case_009,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.5033637939486653e-05,-10.593774795532227,10.593749761894287,0.9999749284001825,0.018296848000318278,285,1,1
semantic_name_normal,route_name,original,case_009,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-6.439099311828613,-0.001599105424247682,-6.437500206404366,0.0015978451647420651,0.01812619599968457,297,1,0
semantic_name_normal,route_name,original,case_010,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.640625,18.640625,0.9999999919743648,0.01853178100009245,297,1,1
semantic_name_normal,route_name,original,case_010,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.2172682292875834e-05,-10.718771934509277,10.718749761826984,0.9999778743256346,0.018095136999363604,309,1,1
semantic_name_normal,route_name,original,case_011,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-1.1920928244535389e-07,-15.96875,15.968749880790718,0.9999998838925749,0.017621664000216697,296,1,1
semantic_name_normal,route_name,original,case_011,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.2579758167266846,-0.03922571986913681,-3.2187500968575478,0.03846618843589848,0.017604953000045498,308,1,0
semantic_name_normal,route_name,original,case_012,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.34375,18.34375,0.9999999892003274,0.017646872000113945,302,1,1
semantic_name_normal,route_name,original,case_012,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.390948667307384e-06,-11.812507629394531,11.812500238445864,0.9999925887218952,0.018704566999986127,314,1,1
semantic_name_normal,route_name,original,case_013,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.9375,18.9375,0.9999999940358542,0.018720877999840013,288,1,1
semantic_name_normal,route_name,original,case_013,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.3841855067985307e-07,-15.1875,15.18749976158145,0.9999997463980729,0.01912866800012125,300,1,1
semantic_name_normal,route_name,original,case_014,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-5.149708886165172e-05,-9.875051498413086,9.875000001324224,0.9999485577863259,0.015116477000447048,289,1,1
semantic_name_normal,route_name,original,case_014,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-11.937506675720215,-6.556489552167477e-06,-11.937500119230663,6.540436447118119e-06,0.01842285600014293,301,1,0
semantic_name_normal,route_name,original,case_015,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.84375,18.84375,0.9999999934496673,0.01904691300023842,292,1,1
semantic_name_normal,route_name,original,case_015,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.3841855067985307e-07,-15.296875,15.29687476158145,0.9999997726726956,0.01984616199933953,304,1,1
semantic_name_normal,route_name,original,case_016,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.753335475921631,-0.0658353641629219,-2.687500111758709,0.06371498758495588,0.019447399000455334,285,1,0
semantic_name_normal,route_name,original,case_016,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.005073173902928829,-5.286323070526123,5.281249896623194,0.99493966744756,0.01975870699970983,297,1,1
semantic_name_normal,route_name,original,case_017,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-16.890625,16.890625,0.9999999538156595,0.01979923300041264,287,1,1
semantic_name_normal,route_name,original,case_017,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.003953261766582727,-5.535203456878662,5.531250195112079,0.9960545939601573,0.02040160999968066,299,1,1
semantic_name_normal,route_name,original,case_018,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-0.0014561536954715848,-6.532706260681152,6.531250106985681,0.9985449372169115,0.015869346999352274,289,1,1
semantic_name_normal,route_name,original,case_018,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-6.033649444580078,-0.002399662509560585,-6.0312497820705175,0.0023967313911954784,0.020941167999808386,301,1,0
semantic_name_normal,route_name,original,case_019,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.53125,18.53125,0.9999999910467569,0.01961118899998837,295,1,1
semantic_name_normal,route_name,original,case_019,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-9.536738616588991e-07,-13.906250953674316,13.906250000000455,0.999999086745198,0.020211631000165653,307,1,1
semantic_name_normal,route_name,original,case_020,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.328125,17.328125,0.9999999701811482,0.015977650999957405,306,1,1
semantic_name_normal,route_name,original,case_020,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.0278701160568744e-05,-10.406280517578125,10.406250238876964,0.9999697580486899,0.019040161000702938,318,1,1
semantic_name_normal,route_name,original,case_021,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.15625,18.15625,0.9999999869731082,0.01986573900012445,303,1,1
semantic_name_normal,route_name,original,case_021,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-4.172316494077677e-06,-12.390628814697266,12.390624642380772,0.9999958426337607,0.020303334000345785,315,1,1
semantic_name_normal,route_name,original,case_022,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-3.576278118089249e-07,-14.90625,14.906249642372188,0.9999996640320198,0.01912892899963481,297,1,1
semantic_name_normal,route_name,original,case_022,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.8309202194213867,-0.1746702641248703,-1.6562499552965164,0.16026603834399278,0.01892683699952613,309,1,0
semantic_name_normal,route_name,original,case_023,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.4375,18.4375,0.9999999901667861,0.018233648000204994,300,1,1
semantic_name_normal,route_name,original,case_023,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.814689989667386e-06,-12.468753814697266,12.468750000007276,0.9999961550649413,0.017822071999944455,312,1,1
semantic_name_normal,route_name,original,case_024,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.890625,18.890625,0.9999999937496289,0.01794157800031826,302,1,1
semantic_name_normal,route_name,original,case_024,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.728519782773219e-05,-10.968767166137695,10.968749880939868,0.9999827684251963,0.019009312999514805,314,1,1
semantic_name_normal,route_name,original,case_025,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.953125,18.953125,0.9999999941283197,0.01944002599975647,300,1,1
semantic_name_normal,route_name,original,case_025,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-4.768370445162873e-07,-14.6875,14.687499523162955,0.9999995818810775,0.018871151999519498,312,1,1
semantic_name_normal,route_name,original,case_026,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.90625,18.90625,0.9999999938465318,0.01791760199921555,297,1,1
semantic_name_normal,route_name,original,case_026,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.1920922133867862e-06,-13.687500953674316,13.687499761582103,0.9999988634360183,0.01820969399977912,309,1,1
semantic_name_normal,route_name,original,case_027,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.609375,17.609375,0.9999999774915497,0.018877002999943215,295,1,1
semantic_name_normal,route_name,original,case_027,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-5.960462772236497e-07,-14.437500953674316,14.43750035762804,0.9999994631251881,0.01830529399921943,307,1,1
semantic_name_normal,route_name,original,case_028,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.078125,17.078125,0.9999999617118366,0.017983466000259796,296,1,1
semantic_name_normal,route_name,original,case_028,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.766942609217949e-05,-10.18753719329834,10.187499523872248,0.9999623635349,0.017996561000472866,308,1,1
semantic_name_normal,route_name,original,case_029,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.375,18.375,0.9999999895325983,0.018215254000097048,312,1,1
semantic_name_normal,route_name,original,case_029,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.10020658373832703,-2.3502066135406494,2.2500000298023224,0.9046505376715775,0.019818750000013097,324,1,1
semantic_name_normal,route_name,original,case_030,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-5.602820692729438e-06,-12.093755722045898,12.093750119225206,0.9999944056629535,0.021112802000061492,312,1,1
semantic_name_normal,route_name,original,case_030,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.6567230224609375,-0.00047291061491705477,-7.6562501118460204,0.0004728543816584347,0.01954165799998009,324,1,0
semantic_name_swapped,route_name,original,case_001,CONTINUE,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-19.640625,19.640625,0.9999999970475337,0.015095376999852306,290,1,1
semantic_name_swapped,route_name,original,case_001,CONTINUE,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.002254327293485403,-6.096004486083984,6.093750158790499,0.9977481530772637,0.01938197500021488,304,1,1
semantic_name_swapped,route_name,original,case_002,CONTINUE,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.296875,18.296875,0.9999999886820402,0.04245751200051018,288,1,1
semantic_name_swapped,route_name,original,case_002,CONTINUE,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-8.702239938429557e-06,-11.656258583068848,11.65624988082891,0.9999913353458194,0.049142887000016344,302,1,1
semantic_name_swapped,route_name,original,case_003,NEW,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.861018856492592e-06,-12.78125286102295,12.781250000004093,0.999997186982516,0.04914221599938173,289,1,1
semantic_name_swapped,route_name,original,case_003,NEW,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-9.531322479248047,-7.259582343976945e-05,-9.531249883424607,7.254362668637696e-05,0.049062656000387506,303,1,0
semantic_name_swapped,route_name,original,case_004,CONTINUE,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.765625,18.765625,0.9999999929174017,0.04428337700028351,283,1,1
semantic_name_swapped,route_name,original,case_004,CONTINUE,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-4.0531076592742465e-06,-12.421878814697266,12.421874761589606,0.9999959705424379,0.04804405399954703,297,1,1
semantic_name_swapped,route_name,original,case_005,NEW,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-3.2186455882765586e-06,-12.65625286102295,12.656249642377361,0.9999968124336435,0.04421491799985233,281,1,1
semantic_name_swapped,route_name,original,case_005,NEW,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.438877582550049,-0.03262746334075928,-3.4062501192092896,0.0321007030131458,0.04873186200074997,295,1,0
semantic_name_swapped,route_name,original,case_006,CONTINUE,CONTINUE,NEW,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.796875,17.796875,0.9999999813398391,0.044069322999348515,294,1,1
semantic_name_swapped,route_name,original,case_006,CONTINUE,NEW,CONTINUE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.042999111115932465,-3.167999029159546,3.1249999180436134,0.9579122687801985,0.048558575000242854,308,1,1
