condition_id,factor,description_variant,id,expected_route,semantic,surface_name,description,logp_match,logp_no_match,score,match_probability_binary,latency_sec,prompt_tokens,completion_tokens,sampled_token
name_semantic,route_name,original,case_008,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.171875,18.171875,0.9999999871750714,0.01686226199990415,283,1,1
name_semantic,route_name,original,case_008,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.033100700937212e-05,-9.562570571899414,9.562500240892405,0.9999296881742672,0.016609263999725954,295,1,1
name_semantic,route_name,original,case_009,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.5033637939486653e-05,-10.593774795532227,10.593749761894287,0.9999749284001825,0.0166264660001616,285,1,1
name_semantic,route_name,original,case_009,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-6.439099311828613,-0.001599105424247682,-6.437500206404366,0.0015978451647420651,0.01667502800000875,297,1,0
name_semantic,route_name,original,case_010,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.640625,18.640625,0.9999999919743648,0.016969243000403367,297,1,1
name_semantic,route_name,original,case_010,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.2172682292875834e-05,-10.718771934509277,10.718749761826984,0.9999778743256346,0.017143803000180924,309,1,1
name_semantic,route_name,original,case_011,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-1.1920928244535389e-07,-15.96875,15.968749880790718,0.9999998838925749,0.016968029999588907,296,1,1
name_semantic,route_name,original,case_011,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.2579758167266846,-0.03922571986913681,-3.2187500968575478,0.03846618843589848,0.016689755999777844,308,1,0
name_semantic,route_name,original,case_012,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.34375,18.34375,0.9999999892003274,0.016850840000188327,302,1,1
name_semantic,route_name,original,case_012,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.390948667307384e-06,-11.812507629394531,11.812500238445864,0.9999925887218952,0.01681335900002523,314,1,1
name_semantic,route_name,original,case_013,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.9375,18.9375,0.9999999940358542,0.016739930000312597,288,1,1
name_semantic,route_name,original,case_013,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.3841855067985307e-07,-15.1875,15.18749976158145,0.9999997463980729,0.01748278200011555,300,1,1
name_semantic,route_name,original,case_014,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-5.149708886165172e-05,-9.875051498413086,9.875000001324224,0.9999485577863259,0.012912959000004776,289,1,1
name_semantic,route_name,original,case_014,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-11.937506675720215,-6.556489552167477e-06,-11.937500119230663,6.540436447118119e-06,0.01717040299990913,301,1,0
name_semantic,route_name,original,case_015,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.84375,18.84375,0.9999999934496673,0.01683650299992223,292,1,1
name_semantic,route_name,original,case_015,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-2.3841855067985307e-07,-15.296875,15.29687476158145,0.9999997726726956,0.016989391000151954,304,1,1
name_semantic,route_name,original,case_016,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.753335475921631,-0.0658353641629219,-2.687500111758709,0.06371498758495588,0.016912836999836145,285,1,0
name_semantic,route_name,original,case_016,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.005073173902928829,-5.286323070526123,5.281249896623194,0.99493966744756,0.017015190000165603,297,1,1
name_semantic,route_name,original,case_017,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-16.890625,16.890625,0.9999999538156595,0.018578198999875895,287,1,1
name_semantic,route_name,original,case_017,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.003953261766582727,-5.535203456878662,5.531250195112079,0.9960545939601573,0.018638293000094563,299,1,1
name_semantic,route_name,original,case_018,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-0.0014561536954715848,-6.532706260681152,6.531250106985681,0.9985449372169115,0.013052051000158826,289,1,1
name_semantic,route_name,original,case_018,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-6.033649444580078,-0.002399662509560585,-6.0312497820705175,0.0023967313911954784,0.018053489000067202,301,1,0
name_semantic,route_name,original,case_019,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.53125,18.53125,0.9999999910467569,0.016937643999881402,295,1,1
name_semantic,route_name,original,case_019,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-9.536738616588991e-07,-13.906250953674316,13.906250000000455,0.999999086745198,0.016934166999817535,307,1,1
name_semantic,route_name,original,case_020,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.328125,17.328125,0.9999999701811482,0.012748988999646826,306,1,1
name_semantic,route_name,original,case_020,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.0278701160568744e-05,-10.406280517578125,10.406250238876964,0.9999697580486899,0.01720963700017819,318,1,1
name_semantic,route_name,original,case_021,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.15625,18.15625,0.9999999869731082,0.016802367999844137,303,1,1
name_semantic,route_name,original,case_021,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-4.172316494077677e-06,-12.390628814697266,12.390624642380772,0.9999958426337607,0.016955477000010433,315,1,1
name_semantic,route_name,original,case_022,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-3.576278118089249e-07,-14.90625,14.906249642372188,0.9999996640320198,0.01675148200001786,297,1,1
name_semantic,route_name,original,case_022,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.8309202194213867,-0.1746702641248703,-1.6562499552965164,0.16026603834399278,0.016661571999975422,309,1,0
name_semantic,route_name,original,case_023,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.4375,18.4375,0.9999999901667861,0.016970775999652687,300,1,1
name_semantic,route_name,original,case_023,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.814689989667386e-06,-12.468753814697266,12.468750000007276,0.9999961550649413,0.01699222600018402,312,1,1
name_semantic,route_name,original,case_024,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.890625,18.890625,0.9999999937496289,0.0168657690001055,302,1,1
name_semantic,route_name,original,case_024,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.728519782773219e-05,-10.968767166137695,10.968749880939868,0.9999827684251963,0.017067297999801667,314,1,1
name_semantic,route_name,original,case_025,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.953125,18.953125,0.9999999941283197,0.01715766799998164,300,1,1
name_semantic,route_name,original,case_025,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-4.768370445162873e-07,-14.6875,14.687499523162955,0.9999995818810775,0.016901223999866488,312,1,1
name_semantic,route_name,original,case_026,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.90625,18.90625,0.9999999938465318,0.01777975200002402,297,1,1
name_semantic,route_name,original,case_026,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-1.1920922133867862e-06,-13.687500953674316,13.687499761582103,0.9999988634360183,0.017755906999809667,309,1,1
name_semantic,route_name,original,case_027,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.609375,17.609375,0.9999999774915497,0.017102674999932788,295,1,1
name_semantic,route_name,original,case_027,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-5.960462772236497e-07,-14.437500953674316,14.43750035762804,0.9999994631251881,0.017848181999852386,307,1,1
name_semantic,route_name,original,case_028,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.078125,17.078125,0.9999999617118366,0.021400926999831427,296,1,1
name_semantic,route_name,original,case_028,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.766942609217949e-05,-10.18753719329834,10.187499523872248,0.9999623635349,0.018661748000340594,308,1,1
name_semantic,route_name,original,case_029,CONTINUE,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.375,18.375,0.9999999895325983,0.01758895200009647,312,1,1
name_semantic,route_name,original,case_029,CONTINUE,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.10020658373832703,-2.3502066135406494,2.2500000298023224,0.9046505376715775,0.01722355299989431,324,1,1
name_semantic,route_name,original,case_030,NEW,CONTINUE,CONTINUE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-5.602820692729438e-06,-12.093755722045898,12.093750119225206,0.9999944056629535,0.016960997999831307,312,1,1
name_semantic,route_name,original,case_030,NEW,NEW,NEW,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.6567230224609375,-0.00047291061491705477,-7.6562501118460204,0.0004728543816584347,0.017354890999740746,324,1,0
name_candidate,route_name,original,case_001,CONTINUE,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-19.25,19.25,0.9999999956365377,0.01679065600001195,293,1,1
name_candidate,route_name,original,case_001,CONTINUE,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.00022349244682118297,-8.406473159790039,8.406249667343218,0.9997765835655128,0.01286146100028418,306,1,1
name_candidate,route_name,original,case_002,CONTINUE,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.265625,18.265625,0.9999999883227696,0.04005029000018112,291,1,1
name_candidate,route_name,original,case_002,CONTINUE,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.0002531684876885265,-8.281502723693848,8.28124955520616,0.9997468435152752,0.039266580999992584,304,1,1
name_candidate,route_name,original,case_003,NEW,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-1.2993727978027891e-05,-11.25001335144043,11.250000357712452,0.9999869928761863,0.04074723600024299,292,1,1
name_candidate,route_name,original,case_003,NEW,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-8.312745094299316,-0.0002454218047205359,-8.312499672494596,0.0002453695608827486,0.040124601000115945,305,1,0
name_candidate,route_name,original,case_004,CONTINUE,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-18.703125,18.703125,0.9999999924606134,0.04065812699991511,286,1,1
name_candidate,route_name,original,case_004,CONTINUE,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-3.3378546504536644e-06,-12.59375286102295,12.593749523168299,0.9999966068535691,0.04039109399991503,299,1,1
name_candidate,route_name,original,case_005,NEW,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-2.3603161025675945e-05,-10.65627384185791,10.656250238696884,0.9999764473870788,0.040209609999692475,284,1,1
name_candidate,route_name,original,case_005,NEW,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-7.281938076019287,-0.000688077649101615,-7.2812499983701855,0.0006878511561755446,0.040373200999965775,297,1,0
name_candidate,route_name,original,case_006,CONTINUE,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",0.0,-17.28125,17.28125,0.9999999687501117,0.04007742099975076,297,1,1
name_candidate,route_name,original,case_006,CONTINUE,NEW,CANDIDATE,"Новое сообщение вводит новую самостоятельную задачу. Это другая операция или другой независимый запрос. Если предыдущая задача завершена и пользователь начинает следующую, это новая задача. Если сообщение одновременно продолжает текущую задачу и содержит новый независимый запрос, выбирается этот маршрут.",-0.008094719611108303,-4.820594787597656,4.812500067986548,0.9919380090154164,0.04031966900038242,310,1,1
name_candidate,route_name,original,case_007,NEW,CONTINUE,CANDIDATE,"Новое сообщение продолжает текущую задачу диалога. Оно отвечает на вопрос ассистента, уточняет текущую задачу, меняет её параметры, повторяет ту же операцию с другими параметрами или задаёт непосредственно связанный с текущей задачей вопрос.",-7.719194412231445,-0.00044431351125240326,-7.718750098720193,0.0004442183150875949,0.04005298499987475,293,1,0
